ad,ed,foldenauer,morales,stringer,mcguire,wiley,prince,chang,garcia,adams,wright jr,donovan,yang,taylor,writein
62,68,1,2,4,2,7,0,0,20,13,0,2,9,0,0
62,69,0,0,3,0,3,0,0,19,12,0,1,9,0,0
62,70,0,1,7,0,8,0,0,8,4,0,2,11,0,0
62,71,0,1,13,1,8,0,1,25,25,0,3,8,0,0
62,72,1,5,3,2,7,1,0,23,11,0,2,6,0,1
62,73,1,1,7,3,10,0,0,22,3,0,2,17,0,1
62,74,0,0,7,1,7,0,0,14,10,0,1,12,0,1
62,75,0,0,0,2,3,0,0,12,18,0,5,16,0,0
62,76,0,2,2,0,7,0,0,8,3,0,0,10,0,0
62,77,0,1,4,0,0,2,1,15,9,0,1,8,0,0
62,78,0,5,2,1,7,0,1,12,5,0,0,5,0,0
62,79,0,0,3,0,4,0,2,4,3,0,0,5,0,0
62,80,0,1,3,0,7,1,1,13,12,0,3,13,0,2
62,81,0,6,7,1,4,0,0,5,6,0,1,13,0,0
62,82,0,1,2,0,4,0,0,12,9,0,2,17,0,2
62,83,0,0,2,0,5,1,1,15,10,0,0,12,0,1
62,84,0,1,3,5,1,0,0,13,12,0,3,12,0,0
62,85,0,1,2,1,6,0,1,18,13,0,2,10,0,0
62,86,1,1,9,0,4,0,0,24,7,0,0,9,1,0
62,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,0,1,7,0,10,0,0,13,18,0,0,9,0,0
63,2,0,0,11,0,1,1,0,20,14,0,2,13,0,0
63,3,0,2,8,1,8,0,1,14,14,0,3,12,0,0
63,4,0,0,6,2,5,0,2,11,5,0,1,10,0,1
63,5,0,1,5,0,0,0,0,13,13,0,3,13,0,0
63,6,2,1,4,0,6,0,1,10,9,0,6,11,0,0
63,7,1,1,6,0,13,0,1,14,32,0,2,13,0,0
63,8,0,0,4,1,11,2,1,10,11,0,0,8,0,0
63,9,0,0,2,0,1,0,0,0,2,0,0,0,0,0
63,10,0,3,3,1,7,0,1,15,23,0,3,6,0,0
63,11,1,1,7,1,8,0,0,14,21,0,6,11,1,0
63,12,2,1,8,1,3,0,1,20,17,0,5,17,1,0
63,13,1,6,14,4,21,0,0,16,27,1,3,13,0,0
63,14,0,3,10,2,9,0,0,17,15,0,3,22,0,0
63,15,0,1,9,1,11,0,0,19,16,0,5,14,1,0
63,16,0,2,4,0,4,0,2,9,19,0,1,10,0,0
63,17,0,1,0,2,11,0,1,14,6,0,1,5,0,0
63,18,0,5,4,1,11,0,1,11,19,0,3,12,0,0
63,19,0,1,3,1,4,1,0,10,19,0,3,9,0,1
63,20,0,1,13,4,0,0,0,16,9,0,1,9,0,0
63,21,1,2,10,1,5,0,1,18,13,0,1,17,0,1
63,22,0,2,2,0,11,0,1,11,11,0,3,21,1,0
63,23,0,2,6,4,5,0,0,16,11,1,2,13,0,1
63,24,0,4,10,4,2,1,1,21,29,0,6,27,0,1
63,25,0,2,7,0,2,0,0,7,34,0,4,13,0,0
63,26,0,0,8,1,4,0,2,9,45,1,2,43,0,0
63,27,1,2,4,2,5,0,0,14,16,0,2,21,0,0
63,28,0,1,2,4,4,0,0,17,16,0,8,10,0,0
63,29,1,0,9,3,7,0,2,21,19,0,4,20,0,0
63,30,1,4,8,0,6,0,2,11,24,0,1,24,0,0
63,31,0,3,2,5,12,2,3,21,33,0,2,15,0,0
63,32,3,2,11,1,14,0,0,12,22,0,5,21,0,0
63,33,0,1,12,2,4,1,0,20,24,0,2,19,0,0
63,34,3,2,7,1,6,0,0,20,19,0,4,16,0,0
63,35,0,4,12,1,5,1,1,29,19,0,2,21,0,0
63,36,0,4,15,2,17,1,3,23,36,1,2,36,0,0
63,37,2,3,14,6,24,0,1,11,37,0,4,19,0,0
63,38,3,1,18,6,30,1,1,14,79,0,3,19,0,0
63,39,1,1,7,2,18,3,0,8,43,1,8,12,0,0
63,40,1,1,2,2,11,0,0,3,49,0,1,15,1,0
63,41,1,1,1,2,9,1,0,5,45,2,0,4,1,0
63,42,0,3,4,4,6,1,1,5,60,0,3,9,2,0
63,43,1,6,6,2,20,0,1,6,94,1,3,7,1,0
63,44,1,1,7,3,29,1,0,13,93,1,4,22,0,0
63,45,0,2,3,1,22,0,1,4,69,1,1,12,1,0
63,46,0,2,12,3,11,1,1,21,13,0,6,19,1,0
63,47,0,1,6,0,9,1,0,16,14,0,6,19,0,1
63,48,0,3,13,3,4,0,0,24,16,0,4,14,0,0
63,49,1,4,4,4,10,0,0,18,14,0,6,12,0,0
63,50,0,3,9,0,6,0,0,22,26,1,2,34,0,0
63,51,1,1,8,4,6,2,1,18,23,0,1,14,1,2
63,52,0,4,3,1,6,0,0,19,14,0,1,12,0,0
63,53,0,0,13,1,11,0,0,14,20,0,4,33,0,0
63,54,0,3,10,2,17,1,3,10,31,0,5,33,0,0
63,55,0,2,4,0,14,0,0,18,20,0,7,12,1,0
63,56,1,1,2,3,5,0,1,14,34,0,3,33,0,0
63,57,0,1,14,0,2,0,0,17,53,0,4,29,0,1
63,58,1,2,7,1,9,0,0,14,32,0,4,33,0,1
63,59,0,5,5,0,6,0,1,11,20,0,1,21,0,0
63,60,0,4,6,1,11,0,1,18,14,0,2,5,0,1
63,61,0,0,9,5,18,0,0,37,21,0,4,16,0,0
63,62,0,0,5,1,6,0,1,13,5,0,1,5,0,0
63,63,0,0,16,0,13,1,0,41,19,0,8,20,0,0
63,64,0,0,21,1,8,0,1,33,25,0,4,16,0,0
63,65,0,1,6,1,7,0,1,33,20,0,3,23,0,0
63,66,0,0,11,2,13,2,0,34,24,0,5,24,2,2
63,67,0,1,7,0,11,1,1,40,31,0,10,25,0,1
63,68,0,2,1,0,7,0,0,3,10,0,1,7,0,0
63,69,0,1,4,3,8,0,1,10,22,0,4,16,1,0
63,70,0,0,6,4,5,1,2,9,16,0,4,19,0,0
63,71,1,4,3,5,13,1,3,6,59,2,3,6,0,0
63,72,1,2,2,0,7,0,1,14,7,0,3,4,0,0
63,73,1,6,11,1,10,0,0,18,10,0,4,23,0,0
63,74,0,0,3,1,5,0,0,18,6,0,1,5,0,0
63,75,0,1,1,1,12,0,0,1,39,0,2,5,0,1
63,76,0,1,11,0,1,0,0,27,12,0,3,19,0,0
63,77,0,5,8,0,11,0,0,14,20,0,0,17,1,1
63,78,0,1,7,1,9,0,0,8,9,0,3,14,0,1
63,79,1,0,12,3,8,0,0,14,11,0,1,17,0,0
63,80,3,4,6,2,12,1,1,17,39,0,1,18,0,0
63,81,0,0,1,1,6,1,0,11,4,0,5,12,0,0
63,82,0,0,5,3,6,0,0,9,13,0,3,14,0,0
63,83,0,4,12,3,8,0,0,19,32,0,4,36,0,1
63,84,0,0,10,0,11,1,1,28,17,0,0,7,1,0
63,85,2,2,3,0,7,0,0,10,8,0,5,15,0,0
63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,0,0,7,0,3,0,0,8,7,0,0,8,0,0
64,2,0,3,4,0,1,1,0,21,21,0,2,6,0,1
64,3,0,3,3,3,5,0,0,22,11,0,3,7,0,1
64,4,0,0,11,1,9,2,0,13,8,0,3,13,0,0
64,5,1,3,6,0,7,0,0,16,25,0,2,8,0,1
64,6,1,0,4,1,7,0,1,12,15,0,2,16,0,1
64,7,0,2,3,5,8,0,1,19,8,0,5,17,0,0
64,8,0,1,2,1,9,0,1,10,10,0,2,14,0,1
64,9,0,2,3,2,5,0,1,8,16,0,0,13,0,1
64,10,0,1,3,1,2,1,0,8,8,0,1,20,0,0
64,11,0,1,1,0,2,0,0,5,6,0,0,6,0,0
64,12,2,1,3,0,6,0,0,9,7,0,3,12,0,2
64,13,1,1,0,1,6,0,0,9,3,0,0,4,0,0
64,14,0,3,3,2,6,0,1,14,11,0,3,16,0,0
64,15,0,2,4,0,6,1,1,13,19,0,4,14,0,0
64,16,0,1,6,0,7,0,1,16,13,0,1,14,0,0
64,17,1,3,8,0,8,0,0,16,17,1,2,17,1,1
64,18,0,4,2,0,4,0,0,7,15,0,3,19,0,0
64,19,2,4,4,3,9,0,0,3,43,0,3,12,0,1
64,20,1,2,3,0,3,1,0,8,16,0,2,14,0,1
64,21,1,0,7,3,10,0,1,11,10,0,4,14,1,0
64,22,0,0,10,0,2,0,1,17,18,0,1,11,0,0
64,23,1,1,5,3,7,0,0,17,6,0,2,19,1,0
64,24,0,3,4,0,4,1,0,27,7,0,2,24,0,0
64,25,0,3,8,3,6,0,1,12,8,0,2,5,0,0
64,26,1,1,5,2,5,0,1,11,9,1,3,22,0,2
64,27,0,0,9,0,4,1,0,8,10,0,9,11,0,1
64,28,1,0,2,0,8,0,0,13,11,0,1,7,0,0
64,29,1,0,3,2,9,0,2,10,10,0,2,10,0,0
64,30,0,3,11,1,2,0,1,13,5,1,4,15,0,0
64,31,0,2,4,0,1,0,0,19,10,0,3,15,0,0
64,32,0,1,5,1,11,1,1,19,18,0,2,20,0,0
64,33,0,0,3,0,3,0,0,18,9,0,2,13,0,0
64,34,0,0,6,0,9,0,1,16,11,0,3,17,0,0
64,35,0,2,7,2,6,0,3,14,14,0,7,9,0,0
64,36,2,1,10,1,5,0,0,17,30,0,3,23,0,0
64,37,0,0,7,4,8,0,1,29,9,0,7,12,0,0
64,38,1,2,5,1,7,0,2,18,13,0,2,17,0,0
64,39,0,3,1,3,3,0,2,12,11,0,1,10,0,0
64,40,0,5,5,1,10,0,0,10,31,1,4,9,0,0
64,41,0,2,5,0,9,0,0,18,17,0,1,9,0,2
64,42,1,3,8,1,8,0,2,13,27,1,2,8,0,0
64,43,0,3,1,0,6,0,0,4,8,0,1,11,0,0
64,44,1,0,7,2,4,1,1,20,13,1,3,19,0,0
64,45,1,2,8,3,10,0,0,20,16,0,4,10,0,1
64,46,0,0,4,1,4,0,1,20,14,0,4,10,0,1
64,47,0,2,7,0,14,1,0,24,20,1,6,21,2,0
64,48,0,0,5,2,8,1,1,27,18,1,2,10,0,1
64,49,1,11,10,2,16,0,1,18,31,1,4,15,0,3
64,50,1,3,5,2,19,1,2,22,11,1,1,12,0,0
64,51,0,3,8,3,12,0,1,16,25,0,0,23,0,0
64,52,1,2,2,3,7,1,0,10,9,0,1,7,0,0
64,53,1,1,7,7,13,1,0,12,25,0,4,12,0,0
64,54,0,1,10,1,8,1,1,25,12,0,6,21,0,0
64,55,0,0,4,0,7,0,0,21,18,0,3,15,0,0
64,56,0,0,4,2,12,0,0,26,12,0,3,10,0,0
64,57,1,2,0,1,8,1,6,9,9,1,3,10,0,1
64,58,0,1,2,2,1,0,0,22,7,0,5,12,0,0
64,59,0,0,3,0,6,0,1,8,12,0,3,15,0,0
64,60,0,1,6,2,3,0,0,8,2,0,4,9,0,0
64,61,0,3,4,2,7,0,0,9,14,0,0,15,0,0
64,62,0,1,2,0,4,1,0,11,16,0,0,12,0,0
64,63,0,7,5,0,4,0,1,14,17,0,5,11,0,1
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,75,1,2,10,2,36,1,1,51,28,0,0,29,0,1
64,76,1,1,1,1,11,0,0,18,17,0,0,5,1,0
64,77,0,6,21,5,52,0,2,65,33,0,4,16,1,1
64,78,5,6,9,1,33,0,2,58,31,0,6,24,0,0
64,79,0,10,6,4,41,0,0,39,21,0,5,18,0,0
64,80,3,11,8,4,60,2,1,35,33,0,8,31,0,0
64,81,0,4,1,0,7,0,0,3,7,0,4,4,0,0
64,82,0,0,1,0,2,0,0,1,3,0,0,1,0,0
64,83,0,2,3,1,11,0,0,8,10,0,2,14,0,0
64,84,2,2,5,2,12,0,0,36,9,0,1,10,0,1
64,85,0,2,5,1,20,0,1,31,9,0,1,5,0,0
64,86,2,1,5,1,14,0,2,28,11,0,2,10,0,0
64,87,0,6,10,0,37,0,2,44,20,0,2,26,1,0
64,88,0,11,8,1,37,1,1,37,25,0,3,20,1,0
64,89,0,1,7,10,6,0,0,63,34,0,4,12,0,0
64,90,2,3,13,7,58,1,2,56,45,0,6,36,0,0
64,91,0,0,2,1,5,0,0,19,18,0,1,14,0,0
64,92,0,0,1,3,17,0,0,3,6,0,0,5,0,0
64,93,0,5,18,2,47,2,2,52,23,0,4,25,0,1
64,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,1,1,11,8,34,0,0,61,19,1,2,22,1,0
65,2,0,1,11,6,30,0,0,48,21,1,3,28,0,0
65,3,0,0,4,6,15,1,1,52,12,0,1,16,0,0
65,4,0,4,2,7,34,0,3,50,17,0,1,19,0,0
65,5,1,0,4,1,8,1,0,10,4,0,1,28,0,0
65,6,1,1,27,4,30,2,1,49,28,0,4,32,0,0
65,7,1,5,18,2,26,0,1,57,32,1,4,62,0,0
65,8,0,9,25,4,46,0,1,64,36,0,6,74,0,0
65,9,0,1,4,10,36,2,1,25,12,0,6,13,0,0
65,10,1,3,4,11,45,0,0,47,22,0,1,24,1,0
65,11,2,4,12,9,31,0,0,52,10,0,2,18,0,0
65,12,0,1,4,13,29,0,1,74,40,0,2,34,0,0
65,13,2,5,6,7,40,0,2,70,24,0,5,34,0,0
65,14,0,2,8,11,36,0,0,74,33,0,2,49,0,1
65,15,1,4,12,9,22,0,1,71,36,0,3,25,0,0
65,16,0,2,18,2,49,2,0,98,34,0,5,30,0,1
65,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,18,2,2,9,1,7,0,1,7,37,0,5,44,2,0
65,19,2,4,7,1,18,0,3,8,28,2,2,42,0,0
65,20,0,9,9,1,22,0,4,10,20,0,1,51,1,0
65,21,7,8,5,3,27,1,3,20,33,0,4,91,4,1
65,22,0,4,14,11,31,2,2,64,23,0,1,102,0,0
65,23,1,0,3,0,21,2,3,10,3,0,0,76,0,2
65,24,1,1,5,2,36,0,2,24,9,0,0,99,0,0
65,25,1,1,2,1,9,0,2,12,8,0,0,49,0,0
65,26,1,2,5,1,5,0,1,10,17,0,0,48,0,0
65,27,1,1,7,4,24,1,3,29,33,1,6,126,1,0
65,28,0,2,3,0,29,2,3,15,2,0,0,55,0,0
65,29,0,0,3,0,35,2,1,15,3,0,0,58,0,0
65,30,0,4,6,0,28,0,0,24,14,0,0,182,0,0
65,31,0,3,9,3,16,0,2,26,17,0,2,224,0,0
65,32,0,7,2,0,59,0,2,20,4,0,3,77,0,0
65,33,3,10,13,6,32,1,4,30,44,0,3,104,0,0
65,34,2,10,6,3,14,0,2,16,19,0,3,61,0,4
65,35,4,5,6,4,23,1,1,21,32,0,3,57,1,1
65,36,1,11,12,1,14,1,2,9,27,2,3,63,1,0
65,37,4,9,8,4,11,0,3,19,29,0,2,71,1,0
65,38,5,5,12,2,34,1,1,22,30,0,3,61,0,0
65,39,1,11,22,6,30,0,0,26,53,0,9,77,0,1
65,40,3,12,14,2,18,0,0,5,41,0,8,34,0,1
65,41,0,6,6,3,54,0,1,37,7,0,0,56,1,0
65,42,0,3,21,2,20,0,1,19,48,0,7,9,0,1
65,43,0,13,10,4,28,0,0,15,44,3,4,37,0,1
65,44,1,4,13,5,43,0,0,87,58,0,6,41,0,0
65,45,2,6,20,5,50,0,4,67,71,1,2,37,1,0
65,46,0,3,27,4,46,1,0,67,45,0,3,45,0,0
65,47,0,7,18,1,38,1,0,68,49,0,3,23,0,0
65,48,2,4,35,5,56,0,1,86,74,0,4,34,1,0
65,49,2,12,19,4,35,0,1,26,77,1,10,47,1,1
65,50,1,11,17,0,42,3,0,28,49,0,13,47,0,0
65,51,1,6,20,2,69,2,1,63,51,2,7,32,0,0
65,52,0,4,27,8,29,0,1,86,41,0,6,35,0,0
65,53,1,9,25,4,36,1,3,95,43,1,4,33,0,0
65,54,0,4,17,8,47,0,0,84,35,0,6,22,0,0
65,55,0,4,26,3,37,0,0,86,45,0,8,35,0,0
65,56,5,9,7,3,31,0,1,11,69,1,3,57,0,0
65,57,3,10,15,4,34,0,1,31,31,0,3,51,1,1
65,58,1,2,4,2,85,4,5,49,6,0,2,45,0,0
65,59,1,3,5,0,80,5,6,48,11,0,2,58,1,0
65,60,3,3,0,0,45,4,1,16,9,0,4,83,0,0
65,61,0,11,5,1,43,1,0,19,17,3,2,83,1,0
65,62,1,2,5,2,50,3,2,32,7,0,3,55,0,0
65,63,1,7,8,0,38,3,3,37,16,0,0,78,1,0
65,64,2,3,3,3,50,2,4,20,10,1,3,72,0,0
65,65,1,0,0,0,28,3,0,29,7,0,1,28,0,0
65,66,0,3,1,3,17,0,1,25,11,0,1,17,0,0
65,67,0,2,2,2,16,1,2,10,2,0,1,12,1,0
65,68,0,6,5,2,40,4,1,40,27,0,3,52,0,1
65,69,0,8,5,4,39,0,2,36,5,0,1,15,0,0
65,70,0,0,1,0,8,0,0,15,5,0,0,8,0,0
65,71,1,8,5,1,42,0,2,40,11,0,1,59,0,1
65,72,0,5,7,1,33,3,1,37,20,0,2,36,0,0
65,73,1,7,9,4,23,1,2,35,11,0,1,45,0,0
65,74,2,14,10,1,52,1,3,29,50,0,3,24,2,0
65,75,1,4,3,2,76,3,3,28,21,0,2,33,0,0
65,76,2,4,14,7,91,2,4,40,12,0,5,34,1,1
65,77,5,7,21,5,72,3,1,61,30,0,4,33,0,0
65,78,0,4,5,3,60,0,1,36,8,0,5,21,0,1
65,79,0,5,15,4,84,2,2,70,13,0,6,18,1,0
65,80,0,5,5,0,57,2,0,27,12,0,4,24,0,0
65,81,1,7,7,0,52,4,2,43,15,1,2,27,2,0
65,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,83,2,7,4,0,18,0,2,15,37,0,2,41,1,0
65,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,85,0,4,2,3,21,0,0,32,9,0,1,22,0,0
65,86,0,1,4,2,23,0,0,24,6,0,1,12,0,0
65,87,0,1,4,7,40,1,3,38,25,0,2,20,0,0
65,88,0,5,7,4,46,0,3,87,22,0,9,32,0,0
65,89,0,2,7,0,24,0,0,34,17,0,6,18,1,1
65,90,1,1,8,6,28,0,0,57,11,0,4,24,1,0
65,91,1,2,3,6,32,1,1,29,16,0,3,16,0,0
65,92,0,1,2,9,16,0,0,37,14,1,3,14,0,1
65,93,2,3,9,5,25,0,2,49,9,0,2,20,0,0
65,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,99,2,4,5,3,38,0,1,21,14,0,2,8,0,0
66,1,0,2,6,19,39,1,1,63,33,0,1,41,0,0
66,2,0,2,7,10,19,0,0,60,22,0,4,18,0,0
66,3,1,6,2,34,38,2,0,89,33,0,3,47,0,0
66,4,0,0,6,8,20,1,0,67,31,0,3,18,0,0
66,5,1,0,7,8,27,1,3,60,23,0,2,24,0,0
66,6,0,1,7,12,26,1,0,93,26,1,3,17,0,0
66,7,0,3,7,30,35,1,0,100,33,0,4,31,0,0
66,8,0,1,28,16,38,0,1,112,45,1,5,33,1,0
66,9,0,5,11,20,63,0,1,148,36,0,10,32,1,1
66,10,1,4,10,7,59,0,1,81,17,1,5,21,0,0
66,11,1,4,32,12,43,0,1,56,51,0,5,39,0,0
66,12,0,0,14,36,27,1,0,93,34,0,7,27,0,0
66,13,0,1,7,25,52,0,0,86,28,0,6,18,0,0
66,14,0,7,9,4,36,0,0,45,8,0,6,3,0,0
66,15,1,3,12,11,41,1,0,74,8,0,2,19,0,1
66,16,0,0,0,0,2,0,0,7,1,0,0,8,0,0
66,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,18,0,4,19,22,64,4,4,122,15,0,10,17,0,0
66,19,0,8,16,7,66,0,3,104,31,0,2,28,0,0
66,20,1,8,10,4,45,1,0,62,13,0,3,9,0,0
66,21,1,3,19,9,55,0,0,116,30,0,4,23,1,0
66,22,0,4,25,1,73,1,1,92,19,0,6,17,1,0
66,23,0,7,22,7,115,1,0,182,32,0,3,18,1,2
66,24,0,3,9,6,41,0,1,66,16,0,2,18,0,0
66,25,0,2,10,4,26,0,0,40,11,0,3,6,0,0
66,26,1,6,16,1,52,1,1,33,16,0,3,14,0,0
66,27,0,2,9,2,69,3,0,41,15,0,2,9,0,0
66,28,3,5,14,1,58,0,3,50,22,0,6,43,0,0
66,29,0,4,8,2,55,0,4,40,10,0,3,9,0,0
66,30,1,7,10,4,98,2,0,86,22,0,6,16,1,1
66,31,0,0,11,2,41,3,2,46,8,0,3,5,0,0
66,32,0,2,11,4,90,0,1,88,21,0,7,15,0,0
66,33,0,1,10,1,53,1,0,45,11,0,3,13,0,1
66,34,1,1,23,4,78,4,0,92,22,0,4,12,1,1
66,35,0,8,14,4,78,1,3,90,25,0,2,15,0,0
66,36,0,5,8,3,75,0,1,68,24,0,4,22,0,0
66,37,0,7,4,3,78,1,1,67,12,1,4,17,0,0
66,38,0,5,17,7,33,0,0,67,12,0,5,18,0,2
66,39,0,3,1,2,28,1,0,22,17,0,7,11,0,0
66,40,1,0,5,2,11,1,2,12,6,0,0,5,0,1
66,41,0,1,7,3,32,0,0,51,14,1,3,16,0,0
66,42,0,1,1,0,5,0,1,7,1,0,0,2,0,0
66,43,0,4,12,4,35,0,0,65,11,0,5,12,1,0
66,44,0,3,11,4,50,0,1,66,17,0,3,15,0,0
66,45,0,5,14,1,73,1,0,120,16,0,4,11,0,0
66,46,0,8,14,5,52,1,0,66,7,0,1,23,0,0
66,47,0,3,13,16,55,1,2,96,13,0,2,15,0,1
66,48,0,1,12,18,35,0,1,95,30,0,3,30,0,0
66,49,0,1,8,11,50,0,2,130,25,0,13,15,0,0
66,50,0,2,18,11,41,0,0,110,21,0,2,23,0,0
66,51,0,0,15,11,20,0,0,148,23,0,6,15,0,0
66,52,0,4,16,15,45,0,1,135,33,0,10,16,0,0
66,53,0,3,16,18,38,1,0,169,47,0,3,17,0,0
66,54,0,4,11,13,43,0,0,137,23,0,7,12,0,0
66,55,0,3,7,4,36,0,2,91,21,0,2,22,0,0
66,56,0,0,15,6,41,0,6,84,23,0,2,22,0,0
66,57,0,2,12,19,33,0,1,105,33,0,3,18,0,0
66,58,0,1,4,5,27,2,2,62,18,0,5,11,0,0
66,59,0,4,15,12,43,1,1,116,32,0,9,18,0,0
66,60,2,7,27,13,50,3,1,115,28,1,2,24,0,0
66,61,0,0,19,18,44,2,0,136,33,0,10,18,2,0
66,62,0,1,12,13,54,1,0,80,29,0,1,18,0,0
66,63,0,2,8,3,39,1,3,111,23,0,9,13,0,0
66,64,0,0,11,10,61,0,0,86,28,0,5,20,0,0
66,65,0,2,9,12,22,1,1,54,13,0,2,25,0,0
66,66,0,2,12,3,51,0,2,53,11,0,6,14,0,0
66,67,1,1,8,10,51,0,1,58,20,0,3,12,0,0
66,68,0,0,21,21,49,1,0,113,29,0,6,27,0,0
66,69,1,1,18,9,66,1,1,93,24,1,1,28,0,0
66,70,0,0,4,6,9,0,0,23,10,0,0,2,0,0
66,71,0,2,16,8,68,0,1,99,21,0,7,21,0,0
66,72,1,2,13,9,68,0,0,103,22,0,7,13,0,0
66,73,0,5,11,9,60,0,2,105,28,0,14,36,0,0
66,74,0,4,18,10,62,0,1,95,18,0,7,18,0,0
66,75,3,2,18,9,62,0,1,97,30,0,4,17,0,0
66,76,0,1,22,6,82,2,0,101,28,0,6,27,0,0
66,77,0,4,20,6,59,1,0,107,25,0,4,13,0,0
66,78,1,7,31,20,74,1,0,158,36,1,12,27,1,0
66,79,0,0,23,5,88,2,3,158,18,0,6,21,0,0
66,80,0,4,26,5,92,0,3,139,33,0,6,22,1,0
66,81,1,4,16,11,61,0,0,143,22,0,3,21,0,0
66,82,0,2,13,8,37,0,0,77,18,0,3,20,0,0
66,83,0,4,16,7,80,0,0,109,14,0,6,26,0,1
66,84,0,2,26,9,71,0,1,149,23,0,6,25,1,0
66,85,0,4,11,10,50,1,1,124,17,0,6,20,0,0
66,86,0,2,13,12,53,2,1,133,31,0,9,14,0,0
66,87,0,0,19,23,60,2,0,150,47,0,4,36,0,0
66,88,0,0,12,4,39,0,3,74,17,0,2,14,0,0
66,89,0,4,14,7,65,2,0,80,19,0,6,17,1,0
66,90,2,3,2,1,31,0,0,47,8,0,1,16,0,0
66,91,0,0,3,14,19,0,0,57,40,0,0,27,0,0
66,92,0,0,0,0,0,0,0,2,0,0,0,0,0,0
66,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,96,2,3,18,6,57,0,0,61,20,0,4,12,0,0
66,97,2,5,9,6,42,0,0,63,12,0,3,15,0,0
66,98,0,5,19,3,51,0,1,86,24,0,4,30,2,0
66,99,0,3,5,14,45,0,2,113,32,0,7,37,0,0
66,100,0,2,1,3,13,2,0,16,2,0,2,6,0,0
66,101,0,2,8,8,25,1,0,66,13,0,1,8,0,0
66,102,0,3,14,6,49,4,1,72,8,0,2,17,1,1
66,103,0,2,11,8,38,1,0,50,3,0,2,9,0,0
66,104,0,0,3,5,15,0,0,26,6,0,1,6,0,0
66,105,0,1,9,5,27,0,1,97,20,0,2,25,1,0
66,106,0,4,2,1,51,0,0,33,5,0,1,11,0,0
67,1,1,4,8,1,50,0,0,65,20,0,3,20,0,0
67,2,0,11,23,8,121,2,2,132,47,0,10,49,1,1
67,3,1,2,11,6,39,0,1,54,26,0,8,30,1,0
67,4,1,2,17,4,46,2,1,46,18,0,6,23,0,2
67,5,2,11,13,1,63,0,1,68,45,0,5,32,1,0
67,6,0,6,10,7,75,2,2,60,24,2,7,20,0,0
67,7,1,8,14,1,18,2,1,18,27,0,3,13,1,0
67,8,1,7,18,6,75,0,1,108,27,0,10,46,1,0
67,9,0,3,13,6,45,3,3,58,22,0,2,19,1,1
67,10,0,2,11,7,51,0,1,111,41,0,6,17,0,1
67,11,0,1,5,6,18,0,1,51,12,0,0,11,0,0
67,12,0,0,4,4,11,0,0,19,11,0,3,9,0,0
67,13,0,4,8,12,54,0,1,94,23,0,3,23,0,0
67,14,0,4,8,4,61,1,4,69,23,0,8,13,2,0
67,15,0,2,12,5,51,0,1,132,23,0,3,19,1,0
67,16,0,0,8,12,21,0,0,74,19,0,5,25,0,0
67,17,0,1,14,4,32,0,2,90,26,0,2,29,0,0
67,18,0,5,22,6,58,1,0,112,22,0,8,32,0,0
67,19,4,9,14,5,33,0,3,38,42,1,8,27,0,0
67,20,2,7,18,9,76,0,5,67,53,0,2,34,1,1
67,21,0,1,2,2,10,0,0,25,8,0,1,12,0,0
67,22,0,2,7,7,20,0,0,40,23,0,3,17,0,0
67,23,0,3,19,8,32,0,1,121,24,0,2,29,0,0
67,24,0,7,10,6,19,0,2,84,33,0,5,24,0,0
